district,year,season,crop,area,production,yield,temperature,rainfall,humidity,nitrogen,phosphorus,potassium,organic_carbon,ph,micronutrient_score
west midnapore,2000,kharif,castor seed,76.34171498682795,127.0,1.27,30.97370037779393,1519.9677789757084,71.9824613625797,0.20362752262120276,0.7058115328089433,0.6265453762287498,0.4118710624888978,5.398245706368432,0.7040499206802502
west midnapore,2013,summer,moong(green gram),662.4807590551135,567.0,0.8539156626506024,26.838202960579284,2089.3971548682152,72.85915413079219,0.2063506249253403,0.5274542853649422,0.6657359139559873,0.5808667313737452,5.60453367462345,0.7636338958697099
maldah,2013,rabi,rapeseed &mustard,41110.69593646133,38300.0,1.0865556469687083,23.67589921435979,1293.0086371329996,61.10159090444338,0.20930079679209557,1.05741307292618,0.19855599518884412,0.3929019976872702,6.788924890178735,0.7395344377488253
uttar dinajpur,2004,rabi,rapeseed &mustard,43061.012824203346,23149.0,0.612067369979641,24.386244067893625,1858.7085361959912,64.57777569083885,0.516183812280018,0.8082715094267616,0.5386321523502829,0.5420335293507121,5.778705855138851,0.668537708257608
murshidabad,2005,whole year,coconut,3865.3817434513653,52772.0,12.195978738155766,29.631105702592844,1255.4460058987654,79.30245488639827,0.3129498620324759,0.719871359519065,0.5628751636409886,0.3751042985814558,8.80989083808326,0.7035419165703568
barddhaman,1999,rabi,rapeseed &mustard,32906.61120932187,30527.0,0.8905192532088682,23.69505460966306,130.5780665077592,64.81395841441785,0.5750198923396624,0.9655940442124445,0.723618223136177,0.5166294139082636,6.638229810596636,0.6808318377586076
uttar dinajpur,2008,whole year,potato,7623.618245134163,166522.0,18.39209189308593,30.16922880267156,1921.6635509598175,73.12067972817935,0.5644086876207419,0.7418001325076788,0.47764737325061835,0.5371181830239616,5.781907067573264,0.7042428975132013
darjiling,2009,summer,moong(green gram),112.28969144107798,45.0,0.3813559322033898,16.86309481873653,1420.0179333893068,67.62795034478262,0.5116266159443934,1.0627622131983296,0.4819808099294462,0.9414502606068962,5.549137997085243,0.3158419898936378
puruliya,2010,kharif,mesta,24.47327864899171,62.0,2.0,28.293615581303378,826.4278338806155,61.177532805278425,0.33751242255790487,0.7870981493430741,0.7433867721166736,0.3789694989376944,6.9588290288543515,0.6511976485161374
north 24 parganas,2000,whole year,potato,7607.150088655442,189017.0,22.363582584003787,25.162105809953673,1156.9528757552916,68.87124169916991,0.47661927870065174,0.9421667560322313,0.5812383127916969,0.7042482050516728,7.166314336190421,0.9258601602938465
south 24 parganas,2006,autumn,rice,9071.818414563095,18174.0,2.271182204448888,29.63821596218305,1375.9554481135883,72.02828671681752,0.41782706245194884,0.8120556273351248,0.7307297297806302,0.5442499514506277,6.57485392336438,0.9338593076111203
darjiling,2009,rabi,groundnut,658.741466282587,900.0,1.468189233278956,17.267447877036226,1459.6507243165831,59.59803845721519,0.5776739789729236,0.5491599176519404,0.5602338321124799,0.9029112227037038,7.362485631385519,0.6771597360325554
darjiling,2008,summer,moong(green gram),113.56714340397049,65.0,0.5701754385964912,19.79983445695216,1743.9868160994934,72.23802321538061,0.5960794438160884,0.6090253460169561,0.5102080312672331,0.9803445701577436,6.573167452306416,0.40972619628585166
kochbihar,1997,whole year,niger seed,3412.8068530992596,2226.0,0.6,20.92362256467158,129.86615209579602,67.2698973964204,0.3964339036058808,0.8327724026966243,0.49750211265111877,0.7462530614285341,6.990121443498238,0.8804929412916545
darjiling,2004,whole year,dry chillies,388.5206599185609,315.0,0.8467741935483871,18.254942794642794,1258.5831296006463,68.09727451248385,0.5190965990126698,0.5576634297912496,0.576506964855882,1.0014692525344977,6.569156195473327,0.5668358790352348
dakshin dinajpur,2010,rabi,peas & beans (pulses),2.625050961782353,4.0,1.3333333333333333,26.381938278416527,759.3325728439462,66.23120032141608,0.44122468405947834,0.4439019822177464,0.5886799571953248,0.5874476608520801,4.458205649150013,0.6942401447621276
west midnapore,2011,kharif,niger seed,63.63863930435873,32.0,0.4923076923076923,20.81132557935175,1671.186538454278,76.96055987723032,0.5099809012921284,1.0687288653613902,0.554353636786528,0.7818410619415334,7.073603363799078,0.8771810877201587
haora,2007,whole year,potato,8000.360617609865,231271.0,28.793700199203187,23.263105050143036,1240.068204718962,69.10062207244788,0.46802437254616885,0.5289822524198585,0.647130842193455,0.8026490684496499,7.260105736326697,0.9753835400372453
puruliya,2009,autumn,ragi,75.3767386092212,23.0,0.2911392405063291,23.837184860576848,1318.1699940345443,65.34723773792693,0.4052233994691216,0.9560233727466013,0.679284748950186,0.35628338732691694,7.373669670320182,0.6125073354649665
nadia,2008,whole year,arecanut,356.8224968784483,982.0,2.7430167597765363,25.523128781481912,1315.528883305614,55.679911949140184,0.20480281870596262,0.6158794430306911,0.5926913222494394,0.47063561775112006,6.504052435193419,0.6021850309139756
west midnapore,2003,whole year,coconut,1000.3928219736387,18454.0,16.102966841186735,24.049563877330872,1631.119347184767,58.364941020280654,0.24124961264384162,0.6348695202761512,0.7145929605962139,0.4963696139220806,6.095503249504186,0.6978512959066024
west midnapore,2012,kharif,moong(green gram),300.5397788521263,166.0,0.5971223021582733,25.32819652011784,1467.062733765931,81.88650409195105,0.18435047991289205,0.6393716421145661,0.6932695501124981,0.4748961554377932,6.808378784307263,0.6753378298519481
darjiling,1999,winter,potato,5536.85417481572,57279.0,12.395368967755896,16.84104554025828,108.78010973690785,62.71794016752331,0.5708764269680233,0.6432171848643723,0.438517083295171,0.8058840887369485,6.468684152242583,0.6143536814754532
darjiling,2001,kharif,small millets,543.9384313971334,830.0,1.5961538461538465,19.132623306393658,1162.2980596240477,64.77567670084625,0.467660211364531,0.5500954431636075,0.6191966391904802,0.9397930216618064,6.369761724106593,0.5768170848658141
north 24 parganas,2014,summer,groundnut,1979.5453071535196,4622.0,2.156789547363509,26.646791088787936,1095.70046074152,71.02627762029142,0.5357751244074987,0.8603049998938599,0.4918992355954238,0.7269872925750264,6.684627200611015,0.9110408819514364
darjiling,2004,whole year,potato,6230.707470433855,98099.0,14.62200029810702,18.523908170416565,1336.6450334865592,70.58504616975891,0.5424915554728843,0.5094763428800907,0.5818923401196734,1.0333858174409447,6.619103141618719,0.5112638290003856
darjiling,2012,rabi,rapeseed &mustard,389.5167097723037,218.0,0.5907859078590786,16.866194147532287,1361.645408311896,55.52744146536495,0.5037876491281882,0.5348797898056886,0.4668105433824681,1.0646985707093828,6.355007783057403,0.6363331077447836
east midnapore,2009,rabi,wheat,513.9916929799956,1205.0,2.4491869918699187,23.77389422833648,833.6129871313584,68.77482631265521,0.4489050708760676,0.8956201859177968,0.6019819113999696,0.7723191783248997,5.757940820649676,0.8518904988563035
darjiling,1999,rabi,urad,63.43334788062825,46.0,0.7076923076923077,18.80455647361807,111.06362573712282,60.93858480199197,0.5840724328090781,0.4492053634835409,0.5249185198933393,0.7864883730256671,6.218899141049207,0.4857220555696422
darjiling,2010,rabi,khesari,9.811496031403307,10.0,1.0,18.920270538552856,1826.4763623598192,63.67360745875722,0.5457327823045971,1.0517138378824145,0.46895362066667634,0.7844901799380584,7.461466429682849,0.32743660691391174
uttar dinajpur,2000,winter,rice,193668.80020274228,337510.0,1.7765647782123288,23.739451977266032,1078.114801449242,74.30318914803088,0.5602067279467828,0.7044661998618906,0.5533778016176611,0.47925600559376225,6.649965658632201,0.6598498298985466
maldah,2005,summer,moong(green gram),21.701732239884368,9.0,0.4090909090909091,28.452787616611584,1525.158977767978,70.49086916393058,0.21895418306039435,0.8884999107439063,0.2230124013880301,0.4231592798353384,7.053792909274623,0.8196480591053518
birbhum,2002,autumn,rice,6370.4349058694925,16769.0,2.659635210150674,29.2548914651453,1271.3315032747269,67.4442161194566,0.29636520790666643,1.1072600804858386,0.6261791887045217,0.3727320680454617,6.225293774491267,0.859206286231321
north 24 parganas,2005,whole year,groundnut,1362.9500265039742,2216.0,1.6011560693641618,30.219989370120384,1350.917931958237,66.22892877496751,0.42576396295212365,0.8842249130597875,0.4439824742742533,0.7793677348745701,6.569436335283783,0.831206984140692
barddhaman,1999,kharif,jute,13991.95996359154,242450.0,16.139661829317003,30.176784597858305,120.43356328033285,81.72015497769713,0.30015638771294745,0.6818857968426274,0.482374895342384,0.339770458123975,6.639513918756968,0.7260570330996091
kochbihar,2003,kharif,maize,364.1768511316391,467.0,1.3695014662756595,24.691668775541928,1941.420726180394,71.4744138561488,0.31335862102701284,0.890545377021861,0.3875941682431704,0.6082823087447522,6.34991624603424,0.7623513919837117
jalpaiguri,2013,summer,moong(green gram),280.42129777513276,319.0,1.0887372013651877,25.737911752978576,2261.9922046463603,75.64902610580742,0.491454477435088,0.3805264922685475,0.498946943864193,0.9764385724932885,6.428751631318065,0.677303730515728
barddhaman,2009,kharif,other kharif pulses,8.637096834255377,5.0,0.4545454545454545,25.49003735240239,1455.801478050626,69.62176432733409,0.4814330793492308,0.9442983706521981,0.6867218743403625,0.5302276640127399,6.283617985962708,0.7373755310306243
puruliya,2014,rabi,groundnut,24.450244316916212,25.0,0.8333333333333334,24.9445942364144,1460.0407997422524,55.05608323864301,0.3608424141704584,0.9011276351957092,0.6362136466449391,0.34620854404361795,6.912717121899148,0.4532268392004335
nadia,2013,rabi,barley,91.73921995778923,143.0,1.5052631578947369,21.125675336468632,1125.0948200739833,63.2707961400247,0.21610627253086528,0.6778195014460462,0.5550633040258186,0.4392816467503501,5.649052095200956,0.8030009392093639
west midnapore,2010,kharif,castor seed,78.76909493674393,51.0,0.6,27.216125206771515,1304.4157350689181,72.21666350819274,0.5699137675621407,1.081828955230933,0.5293978350462611,0.6777558770294408,6.125481675505049,0.8132214111642292
darjiling,2014,rabi,khesari,10.231895343472045,10.0,1.0,16.76251550673915,1529.6138442751264,75.09265548100954,0.5119731786093362,0.8490385364232401,0.4277310514509114,0.9065099899378756,6.433818170702455,0.376689302368989
west midnapore,2001,kharif,dry ginger,1208.6824328889898,1832.0,1.414671814671815,25.79781008899852,1782.862167261959,81.27141157237102,0.5815980714253773,1.034251138009011,0.52627003518978,0.7455933305115521,6.263498718487399,0.8752366018670953
dakshin dinajpur,2005,whole year,dry chillies,2391.9139738334165,1869.0,0.781027998328458,23.324935125065654,1312.1881470020749,62.77387237954042,0.4716949632180786,0.4851045390297924,0.6751091079964046,0.4332368435496947,6.27625886521898,0.7359976421100604
darjiling,2008,whole year,cardamom,202.71467488699176,704.0,2.873469387755102,21.710269560483333,1801.782205004714,67.99680954455195,0.5076518583320814,0.5549007824628455,0.5029519229131313,0.9730376063423469,5.1643582065463285,0.38003508878909625
haora,1999,summer,moong(green gram),94.09026264306921,30.0,0.2941176470588235,29.559215469863478,86.3355536008994,65.39382458464547,0.4251390979778093,0.6982974663851618,0.592612440040778,0.6909851016408031,5.856055035791302,1.0456048820579236
maldah,2006,autumn,rice,5798.198136571293,9965.0,1.4973703981968445,26.863973251710046,1164.5248689073399,67.77415239693961,0.24826638121465452,1.002293562969814,0.2400248627717737,0.40757202212561394,6.720241928455782,0.6994255242972763
darjiling,2003,kharif,arhar/tur,17.694572586224854,17.0,1.0625,17.086958781870532,1061.1571380876806,59.34204444714368,0.5006053274356969,0.6397003199912508,0.5604598288339543,0.934031385901746,4.929556425745076,0.5829178949951945
uttar dinajpur,1999,kharif,arhar/tur,2.416592011997045,2.0,1.0,24.62387322054576,172.1205893934548,57.955540001571784,0.4309490275599134,0.9041383160246131,0.5198769173076379,0.4482249150896984,6.4542400919920375,0.6318739147196119
darjiling,1998,whole year,sesamum,161.17200381216165,85.0,0.4913294797687861,14.751478130722328,92.40564420637615,83.60180236937092,0.5838414231252744,1.0325831564049788,0.5934772171808922,1.0928648879386833,5.945484363501902,0.2698906743037811
darjiling,1999,autumn,sesamum,18.970773008541652,6.0,0.3,18.628857703488112,121.4034235923837,65.35312216400722,0.5305905613399416,1.0780292166841918,0.55660395996338,0.9353180224410926,6.738007182455173,0.28627562894476755
north 24 parganas,2012,summer,maize,156.15199404479597,365.0,2.5347222222222223,25.31108874890299,1046.8866949362969,79.72706081358727,0.49693070880994195,0.9333686440502645,0.49927147164482544,0.7768503113399565,6.851701778306151,0.9295461864153007
kochbihar,2001,summer,groundnut,191.68057039130366,129.0,0.7010869565217391,21.088838981036623,1791.8424900257967,64.66462492857859,0.29436007878045656,0.9906674736058676,0.3626441002008879,0.632721628059116,7.121076322795599,0.7120722679006368
north 24 parganas,2002,winter,rice,176266.8050113961,436010.0,2.4102532919103585,25.114030989602163,1235.383665767917,74.92002045841535,0.40876923111502983,0.9945704586728014,0.5130535657316014,0.8410898716428373,6.962209488338838,1.0864263857925873
barddhaman,1999,whole year,coconut,2110.981798123344,28202.5,14.5,26.128004272007352,132.08258756048147,68.75563363342238,0.3079765293753758,0.689451702933512,0.3868566030678683,0.3047391008447473,7.049979095247437,0.8313480529591604
darjiling,2000,kharif,niger seed,9.472160900373135,4.0,0.5,15.33957804390344,633.9183301211231,60.199456182548396,0.503650940829339,0.896653127999869,0.499801063719293,1.0993617038170762,6.199558372939447,0.310794437217979
puruliya,2007,kharif,bajra,73.6923704430869,23.0,0.359375,27.090948593430358,2492.00059826725,63.21279114845068,0.3146932234044789,0.8956269944863587,0.548417377169258,0.2599579038839739,6.067026509079241,0.5611502737215793
barddhaman,2001,kharif,moong(green gram),3.426365383116437,3.0,0.75,19.874266271205002,1450.832158102874,68.18149561510833,0.3401066582478054,0.6702264651615197,0.5015069979166032,0.3562820774417066,6.969001966862544,0.6594776869860098
west midnapore,2007,kharif,jute,5388.316526949505,53120.0,11.159663865546218,25.255691449614385,2368.526922939382,71.17803801526148,0.22577295285466478,0.7167617975921531,0.6367735647462719,0.433728352821727,7.536371562010158,0.8122408229391309
barddhaman,2008,kharif,moong(green gram),37.37856509567034,19.0,0.5428571428571428,24.763735304979726,1576.5120585561228,68.16397627483961,0.49237586760340407,0.9510030940207344,0.7587777046820743,0.5691550216385952,6.070783362125676,0.6974650107716136
barddhaman,2000,rabi,peas & beans (pulses),126.24282907193003,100.0,0.847457627118644,24.1493213315917,1701.7311402877322,66.90314645039412,0.27826062139243335,0.6949565542806875,0.4668994834357538,0.38892511103414007,7.529572332822049,0.7420605017781409
puruliya,2006,kharif,cotton(lint),1.9487166944457897,7.0,3.5,27.444552994544654,1755.4282289020064,63.59323373001678,0.39296357584280767,0.9749342720407871,0.7235453982450211,0.39383429039164913,6.293277883807825,0.49929991845242777
bankura,1999,summer,sesamum,12496.574693637356,7840.0,0.6381246947745401,23.245367898421367,144.57390445282294,62.917873626563654,0.7691717685039456,0.8585407388555105,0.6694646836231319,0.5601336585234791,6.743461219687912,1.0165774993192718
barddhaman,2011,winter,rice,394825.38895290333,1242347.0,3.00592791175396,30.071215380949614,1441.6965284330577,83.31221913483314,0.5452647733686019,1.0302478293069155,0.6295461023816061,0.6662157914716119,6.172528816434993,0.7150469504079634
west midnapore,2012,summer,maize,592.3035920988273,1660.0,2.974910394265233,24.286163647363672,1352.1732180450203,75.66247559043335,0.5057227386018143,1.050454441854877,0.4582118153028205,0.7433600102086371,6.491045567146415,0.786490111647056
